season,week,team_name,opponent,result,team_score,opponent_score,is_bye,is_playoff
2020,10,Gonna Get a TD,Drafted 3 Defenses🤦‍♂️,Win,107.78,92.88,false,
2020,10,Good Times,PokerA9,Win,109.66,69.82,false,
2020,10,PokerA9,Good Times,Loss,69.82,109.66,false,
2020,10,Eric's Team,Whiskey DITKA,Win,114.00,92.42,false,
2020,10,Whiskey DITKA,Eric's Team,Loss,92.42,114.00,false,
2020,10,angry cat,11 Bar Blues,Win,91.70,83.32,false,
2020,10,11 Bar Blues,angry cat,Loss,83.32,91.70,false,
2020,10,Going Streaking,Big Al,Win,135.54,106.78,false,
2020,10,Big Al,Going Streaking,Loss,106.78,135.54,false,
2020,11,Drafted 3 Defenses🤦‍♂️,11 Bar Blues,Win,131.26,103.22,false,
2020,11,11 Bar Blues,Drafted 3 Defenses🤦‍♂️,Loss,103.22,131.26,false,
2020,11,Good Times,angry cat,Win,139.60,99.76,false,
2020,11,angry cat,Good Times,Loss,99.76,139.60,false,
2020,11,Eric's Team,Big Al,Win,123.44,117.04,false,
2020,11,Big Al,Eric's Team,Loss,117.04,123.44,false,
2020,11,Gonna Get a TD,PokerA9,Win,101.22,77.38,false,
2020,11,PokerA9,Gonna Get a TD,Loss,77.38,101.22,false,
2020,11,Going Streaking,Whiskey DITKA,Win,131.44,123.66,false,
2020,11,Whiskey DITKA,Going Streaking,Loss,123.66,131.44,false,
2020,12,Drafted 3 Defenses🤦‍♂️,Big Al,Win,114.88,103.94,false,
2020,12,Big Al,Drafted 3 Defenses🤦‍♂️,Loss,103.94,114.88,false,
2020,12,Good Times,Gonna Get a TD,Loss,93.88,178.68,false,
2020,12,Gonna Get a TD,Good Times,Win,178.68,93.88,false,
2020,12,Eric's Team,angry cat,Win,140.74,121.40,false,
2020,12,angry cat,Eric's Team,Loss,121.40,140.74,false,
2020,12,11 Bar Blues,Going Streaking,Loss,70.30,94.72,false,
2020,12,Going Streaking,11 Bar Blues,Win,94.72,70.30,false,
2020,12,Whiskey DITKA,PokerA9,Win,171.82,119.70,false,
2020,12,PokerA9,Whiskey DITKA,Loss,119.70,171.82,false,
2020,13,Drafted 3 Defenses🤦‍♂️,Going Streaking,Loss,128.10,130.76,false,
2020,13,Going Streaking,Drafted 3 Defenses🤦‍♂️,Win,130.76,128.10,false,
2020,13,Good Times,Whiskey DITKA,Loss,115.80,119.94,false,
2020,13,Whiskey DITKA,Good Times,Win,119.94,115.80,false,
2020,13,Eric's Team,11 Bar Blues,Win,162.20,118.24,false,
2020,13,11 Bar Blues,Eric's Team,Loss,118.24,162.20,false,
2020,13,angry cat,Gonna Get a TD,Loss,82.02,99.62,false,
2020,13,Gonna Get a TD,angry cat,Win,99.62,82.02,false,
2020,13,Big Al,PokerA9,Loss,66.96,108.96,false,
2020,13,PokerA9,Big Al,Win,108.96,66.96,false,
2020,14,Good Times,PokerA9,Loss,110.62,122.92,false,
2020,14,PokerA9,Good Times,Win,122.92,110.62,false,
2020,14,Eric's Team,Big Al,Loss,164.90,167.82,false,
2020,14,Big Al,Eric's Team,Win,167.82,164.90,false,
2020,15,Gonna Get a TD,Big Al,Loss,122.76,140.22,false,
2020,15,Big Al,Gonna Get a TD,Win,140.22,122.76,false,
2020,15,Going Streaking,PokerA9,Win,125.50,102.04,false,
2020,15,PokerA9,Going Streaking,Loss,102.04,125.50,false,
2020,15,Drafted 3 Defenses🤦‍♂️,Whiskey DITKA,Loss,116.24,121.22,false,
2020,15,Whiskey DITKA,Drafted 3 Defenses🤦‍♂️,Win,121.22,116.24,false,
2020,15,Good Times,Eric's Team,Loss,107.66,107.72,false,
2020,15,Eric's Team,Good Times,Win,107.72,107.66,false,
2020,15,angry cat,11 Bar Blues,Win,94.04,89.62,false,
2020,15,11 Bar Blues,angry cat,Loss,89.62,94.04,false,
2020,16,Going Streaking,Big Al,Win,213.42,113.82,false,
2020,16,Big Al,Going Streaking,Loss,113.82,213.42,false,
2020,16,Drafted 3 Defenses🤦‍♂️,11 Bar Blues,Loss,113.54,122.28,false,
2020,16,11 Bar Blues,Drafted 3 Defenses🤦‍♂️,Win,122.28,113.54,false,
2020,16,angry cat,Whiskey DITKA,Loss,101.98,123.16,false,
2020,16,Whiskey DITKA,angry cat,Win,123.16,101.98,false,
2020,16,Gonna Get a TD,PokerA9,Win,105.62,103.40,false,
2020,16,PokerA9,Gonna Get a TD,Loss,103.40,105.62,false,
2021,1,PNW,Good Times,Win,124.16,101.00,false,
2021,1,Good Times,PNW,Loss,101.00,124.16,false,
2021,1,11 Bar Blues,Whiskey DITKA,Win,129.36,87.02,false,
2021,1,Whiskey DITKA,11 Bar Blues,Loss,87.02,129.36,false,
2021,1,Big Al,Going Streaking,Loss,98.70,119.92,false,
2021,1,Going Streaking,Big Al,Win,119.92,98.70,false,
2021,1,Eric's Team,The Bald Beauty,Loss,105.32,129.16,false,
2021,1,The Bald Beauty,Eric's Team,Win,129.16,105.32,false,
2021,1,Gonna Get a TD,PokerA9,Loss,152.18,156.26,false,
2021,1,PokerA9,Gonna Get a TD,Win,156.26,152.18,false,
2021,2,PNW,Going Streaking,Loss,121.94,130.54,false,
2021,2,Going Streaking,PNW,Win,130.54,121.94,false,
2021,2,11 Bar Blues,PokerA9,Loss,95.20,112.18,false,
2021,2,PokerA9,11 Bar Blues,Win,112.18,95.20,false,
2021,2,Big Al,Whiskey DITKA,Win,145.86,130.40,false,
2021,2,Whiskey DITKA,Big Al,Loss,130.40,145.86,false,
2021,2,Eric's Team,Good Times,Loss,105.22,141.16,false,
2021,2,Good Times,Eric's Team,Win,141.16,105.22,false,
2021,2,Gonna Get a TD,The Bald Beauty,Loss,97.82,102.90,false,
2021,2,The Bald Beauty,Gonna Get a TD,Win,102.90,97.82,false,
2021,3,PNW,Big Al,Win,105.48,100.98,false,
2021,3,Big Al,PNW,Loss,100.98,105.48,false,
2021,3,11 Bar Blues,Eric's Team,Loss,96.74,124.94,false,
2021,3,Eric's Team,11 Bar Blues,Win,124.94,96.74,false,
2021,3,Going Streaking,Gonna Get a TD,Win,126.84,79.70,false,
2021,3,Gonna Get a TD,Going Streaking,Loss,79.70,126.84,false,
2021,3,Good Times,Whiskey DITKA,Win,196.02,107.34,false,
2021,3,Whiskey DITKA,Good Times,Loss,107.34,196.02,false,
2021,3,PokerA9,The Bald Beauty,Loss,72.02,86.34,false,
2021,3,The Bald Beauty,PokerA9,Win,86.34,72.02,false,
2021,4,PNW,11 Bar Blues,Win,112.36,109.08,false,
2021,4,11 Bar Blues,PNW,Loss,109.08,112.36,false,
2021,4,Big Al,The Bald Beauty,Win,132.14,125.42,false,
2021,4,The Bald Beauty,Big Al,Loss,125.42,132.14,false,
2021,4,Eric's Team,Whiskey DITKA,Win,129.18,100.92,false,
2021,4,Whiskey DITKA,Eric's Team,Loss,100.92,129.18,false,
2021,4,Going Streaking,PokerA9,Loss,110.62,120.52,false,
2021,4,PokerA9,Going Streaking,Win,120.52,110.62,false,
2021,4,Gonna Get a TD,Good Times,Loss,107.32,114.52,false,
2021,4,Good Times,Gonna Get a TD,Win,114.52,107.32,false,
2021,5,PNW,Eric's Team,Loss,134.44,171.22,false,
2021,5,Eric's Team,PNW,Win,171.22,134.44,false,
2021,5,11 Bar Blues,Big Al,Loss,105.02,179.38,false,
2021,5,Big Al,11 Bar Blues,Win,179.38,105.02,false,
2021,5,Going Streaking,The Bald Beauty,Loss,142.14,155.86,false,
2021,5,The Bald Beauty,Going Streaking,Win,155.86,142.14,false,
2021,5,Gonna Get a TD,Whiskey DITKA,Win,152.98,76.66,false,
2021,5,Whiskey DITKA,Gonna Get a TD,Loss,76.66,152.98,false,
2021,5,Good Times,PokerA9,Win,162.90,81.18,false,
2021,5,PokerA9,Good Times,Loss,81.18,162.90,false,
2021,6,PNW,Whiskey DITKA,Loss,119.74,124.10,false,
2021,6,Whiskey DITKA,PNW,Win,124.10,119.74,false,
2021,6,11 Bar Blues,The Bald Beauty,Loss,114.80,127.46,false,
2021,6,The Bald Beauty,11 Bar Blues,Win,127.46,114.80,false,
2021,6,Big Al,PokerA9,Win,132.68,111.80,false,
2021,6,PokerA9,Big Al,Loss,111.80,132.68,false,
2021,6,Eric's Team,Gonna Get a TD,Win,121.40,120.18,false,
2021,6,Gonna Get a TD,Eric's Team,Loss,120.18,121.40,false,
2021,6,Going Streaking,Good Times,Loss,125.34,139.02,false,
2021,6,Good Times,Going Streaking,Win,139.02,125.34,false,
2021,7,PNW,The Bald Beauty,Win,123.36,112.34,false,
2021,7,The Bald Beauty,PNW,Loss,112.34,123.36,false,
2021,7,11 Bar Blues,Gonna Get a TD,Win,119.04,107.24,false,
2021,7,Gonna Get a TD,11 Bar Blues,Loss,107.24,119.04,false,
2021,7,Big Al,Good Times,Win,114.58,110.10,false,
2021,7,Good Times,Big Al,Loss,110.10,114.58,false,
2021,7,Eric's Team,PokerA9,Win,121.62,85.34,false,
2021,7,PokerA9,Eric's Team,Loss,85.34,121.62,false,
2021,7,Going Streaking,Whiskey DITKA,Win,145.88,99.86,false,
2021,7,Whiskey DITKA,Going Streaking,Loss,99.86,145.88,false,
2021,8,PNW,Good Times,Loss,147.04,150.46,false,
2021,8,Good Times,PNW,Win,150.46,147.04,false,
2021,8,11 Bar Blues,The Bald Beauty,Win,91.42,82.06,false,
2021,8,The Bald Beauty,11 Bar Blues,Loss,82.06,91.42,false,
2021,8,Big Al,Going Streaking,Loss,98.68,117.76,false,
2021,8,Going Streaking,Big Al,Win,117.76,98.68,false,
2021,8,Eric's Team,Gonna Get a TD,Loss,75.22,102.40,false,
2021,8,Gonna Get a TD,Eric's Team,Win,102.40,75.22,false,
2021,8,PokerA9,Whiskey DITKA,Loss,90.34,100.56,false,
2021,8,Whiskey DITKA,PokerA9,Win,100.56,90.34,false,
2021,9,PNW,PokerA9,Loss,53.16,91.08,false,
2021,9,PokerA9,PNW,Win,91.08,53.16,false,
2021,9,11 Bar Blues,Good Times,Loss,99.78,107.16,false,
2021,9,Good Times,11 Bar Blues,Win,107.16,99.78,false,
2021,9,Big Al,Gonna Get a TD,Win,140.04,93.24,false,
2021,9,Gonna Get a TD,Big Al,Loss,93.24,140.04,false,
2021,9,Eric's Team,Going Streaking,Win,144.04,112.48,false,
2021,9,Going Streaking,Eric's Team,Loss,112.48,144.04,false,
2021,9,Whiskey DITKA,The Bald Beauty,Win,99.38,88.16,false,
2021,9,The Bald Beauty,Whiskey DITKA,Loss,88.16,99.38,false,
2021,10,PNW,Gonna Get a TD,Win,128.20,126.74,false,
2021,10,Gonna Get a TD,PNW,Loss,126.74,128.20,false,
2021,10,11 Bar Blues,Going Streaking,Loss,99.62,115.12,false,
2021,10,Going Streaking,11 Bar Blues,Win,115.12,99.62,false,
2021,10,Big Al,Eric's Team,Loss,101.12,111.60,false,
2021,10,Eric's Team,Big Al,Win,111.60,101.12,false,
2021,10,Good Times,The Bald Beauty,Win,114.94,74.48,false,
2021,10,The Bald Beauty,Good Times,Loss,74.48,114.94,false,
2021,10,PokerA9,Whiskey DITKA,Win,98.44,79.58,false,
2021,10,Whiskey DITKA,PokerA9,Loss,79.58,98.44,false,
2021,11,PNW,Going Streaking,Loss,101.38,109.78,false,
2021,11,Going Streaking,PNW,Win,109.78,101.38,false,
2021,11,11 Bar Blues,PokerA9,Win,118.32,88.44,false,
2021,11,PokerA9,11 Bar Blues,Loss,88.44,118.32,false,
2021,11,Big Al,Whiskey DITKA,Win,140.62,126.30,false,
2021,11,Whiskey DITKA,Big Al,Loss,126.30,140.62,false,
2021,11,Eric's Team,The Bald Beauty,Win,175.48,102.04,false,
2021,11,The Bald Beauty,Eric's Team,Loss,102.04,175.48,false,
2021,11,Gonna Get a TD,Good Times,Loss,71.60,163.76,false,
2021,11,Good Times,Gonna Get a TD,Win,163.76,71.60,false,
2021,12,PNW,Big Al,Loss,72.74,129.80,false,
2021,12,Big Al,PNW,Win,129.80,72.74,false,
2021,12,11 Bar Blues,Gonna Get a TD,Loss,89.90,97.80,false,
2021,12,Gonna Get a TD,11 Bar Blues,Win,97.80,89.90,false,
2021,12,Eric's Team,Going Streaking,Win,115.38,89.96,false,
2021,12,Going Streaking,Eric's Team,Loss,89.96,115.38,false,
2021,12,Good Times,Whiskey DITKA,Win,145.10,107.58,false,
2021,12,Whiskey DITKA,Good Times,Loss,107.58,145.10,false,
2021,12,PokerA9,The Bald Beauty,Loss,108.80,112.60,false,
2021,12,The Bald Beauty,PokerA9,Win,112.60,108.80,false,
2021,13,PNW,Whiskey DITKA,Win,104.22,99.22,false,
2021,13,Whiskey DITKA,PNW,Loss,99.22,104.22,false,
2021,13,11 Bar Blues,Big Al,Win,105.20,88.02,false,
2021,13,Big Al,11 Bar Blues,Loss,88.02,105.20,false,
2021,13,Eric's Team,PokerA9,Win,167.58,112.62,false,
2021,13,PokerA9,Eric's Team,Loss,112.62,167.58,false,
2021,13,Going Streaking,Good Times,Loss,86.50,145.90,false,
2021,13,Good Times,Going Streaking,Win,145.90,86.50,false,
2021,13,Gonna Get a TD,The Bald Beauty,Loss,95.06,122.42,false,
2021,13,The Bald Beauty,Gonna Get a TD,Win,122.42,95.06,false,
2021,14,PNW,The Bald Beauty,Loss,109.68,121.42,false,
2021,14,The Bald Beauty,PNW,Win,121.42,109.68,false,
2021,14,11 Bar Blues,Eric's Team,Loss,115.82,143.20,false,
2021,14,Eric's Team,11 Bar Blues,Win,143.20,115.82,false,
2021,14,Big Al,Good Times,Loss,92.58,177.22,false,
2021,14,Good Times,Big Al,Win,177.22,92.58,false,
2021,14,Going Streaking,Whiskey DITKA,Loss,100.74,117.44,false,
2021,14,Whiskey DITKA,Going Streaking,Win,117.44,100.74,false,
2021,14,Gonna Get a TD,PokerA9,Win,106.42,99.42,false,
2021,14,PokerA9,Gonna Get a TD,Loss,99.42,106.42,false,
2022,1,PNW🏔,Fuck It Kupp It,Loss,100.68,121.52,false,
2022,1,Fuck It Kupp It,PNW🏔,Win,121.52,100.68,false,
2022,1,11 Bar Blues,Gonna Get a TD,Loss,95.62,128.20,false,
2022,1,Gonna Get a TD,11 Bar Blues,Win,128.20,95.62,false,
2022,1,Big Al,Good Times,Loss,127.42,132.38,false,
2022,1,Good Times,Big Al,Win,132.38,127.42,false,
2022,1,Eric's Team,Carmala,Win,158.46,78.80,false,
2022,1,Carmala,Eric's Team,Loss,78.80,158.46,false,
2022,1,Mini DITKA,The Bald Beauty,Loss,72.70,113.22,false,
2022,1,The Bald Beauty,Mini DITKA,Win,113.22,72.70,false,
2022,2,PNW🏔,Big Al,Loss,121.20,164.32,false,
2022,2,Big Al,PNW🏔,Win,164.32,121.20,false,
2022,2,11 Bar Blues,The Bald Beauty,Loss,93.36,128.18,false,
2022,2,The Bald Beauty,11 Bar Blues,Win,128.18,93.36,false,
2022,2,Eric's Team,Good Times,Loss,95.36,135.08,false,
2022,2,Good Times,Eric's Team,Win,135.08,95.36,false,
2022,2,Fuck It Kupp It,Mini DITKA,Loss,114.42,126.76,false,
2022,2,Mini DITKA,Fuck It Kupp It,Win,126.76,114.42,false,
2022,2,Gonna Get a TD,Carmala,Win,124.50,84.06,false,
2022,2,Carmala,Gonna Get a TD,Loss,84.06,124.50,false,
2022,3,PNW🏔,Gonna Get a TD,Loss,87.74,112.58,false,
2022,3,Gonna Get a TD,PNW🏔,Win,112.58,87.74,false,
2022,3,11 Bar Blues,Carmala,Win,114.00,68.36,false,
2022,3,Carmala,11 Bar Blues,Loss,68.36,114.00,false,
2022,3,Big Al,Fuck It Kupp It,Win,141.12,100.90,false,
2022,3,Fuck It Kupp It,Big Al,Loss,100.90,141.12,false,
2022,3,Eric's Team,The Bald Beauty,Win,97.28,79.06,false,
2022,3,The Bald Beauty,Eric's Team,Loss,79.06,97.28,false,
2022,3,Good Times,Mini DITKA,Win,107.90,100.20,false,
2022,3,Mini DITKA,Good Times,Loss,100.20,107.90,false,
2022,4,PNW🏔,11 Bar Blues,Win,130.50,116.58,false,
2022,4,11 Bar Blues,PNW🏔,Loss,116.58,130.50,false,
2022,4,Big Al,The Bald Beauty,Win,93.46,85.58,false,
2022,4,The Bald Beauty,Big Al,Loss,85.58,93.46,false,
2022,4,Eric's Team,Mini DITKA,Win,143.00,141.24,false,
2022,4,Mini DITKA,Eric's Team,Loss,141.24,143.00,false,
2022,4,Fuck It Kupp It,Carmala,Loss,102.26,139.48,false,
2022,4,Carmala,Fuck It Kupp It,Win,139.48,102.26,false,
2022,4,Gonna Get a TD,Good Times,Loss,107.06,119.72,false,
2022,4,Good Times,Gonna Get a TD,Win,119.72,107.06,false,
2022,5,PNW🏔,Carmala,Loss,106.64,107.14,false,
2022,5,Carmala,PNW🏔,Win,107.14,106.64,false,
2022,5,11 Bar Blues,Good Times,Loss,88.78,166.86,false,
2022,5,Good Times,11 Bar Blues,Win,166.86,88.78,false,
2022,5,Big Al,Eric's Team,Loss,117.86,136.44,false,
2022,5,Eric's Team,Big Al,Win,136.44,117.86,false,
2022,5,Fuck It Kupp It,The Bald Beauty,Win,114.46,102.40,false,
2022,5,The Bald Beauty,Fuck It Kupp It,Loss,102.40,114.46,false,
2022,5,Gonna Get a TD,Mini DITKA,Loss,117.58,119.48,false,
2022,5,Mini DITKA,Gonna Get a TD,Win,119.48,117.58,false,
2022,6,PNW🏔,Good Times,Loss,88.62,123.06,false,
2022,6,Good Times,PNW🏔,Win,123.06,88.62,false,
2022,6,11 Bar Blues,Fuck It Kupp It,Win,111.24,93.40,false,
2022,6,Fuck It Kupp It,11 Bar Blues,Loss,93.40,111.24,false,
2022,6,Big Al,Mini DITKA,Win,119.10,84.94,false,
2022,6,Mini DITKA,Big Al,Loss,84.94,119.10,false,
2022,6,Eric's Team,Gonna Get a TD,Win,104.62,95.52,false,
2022,6,Gonna Get a TD,Eric's Team,Loss,95.52,104.62,false,
2022,6,Carmala,The Bald Beauty,Win,82.12,76.38,false,
2022,6,The Bald Beauty,Carmala,Loss,76.38,82.12,false,
2022,7,PNW🏔,Mini DITKA,Loss,62.54,94.96,false,
2022,7,Mini DITKA,PNW🏔,Win,94.96,62.54,false,
2022,7,11 Bar Blues,Eric's Team,Loss,106.24,107.62,false,
2022,7,Eric's Team,11 Bar Blues,Win,107.62,106.24,false,
2022,7,Big Al,Carmala,Loss,86.40,125.64,false,
2022,7,Carmala,Big Al,Win,125.64,86.40,false,
2022,7,Fuck It Kupp It,Good Times,Loss,101.78,129.38,false,
2022,7,Good Times,Fuck It Kupp It,Win,129.38,101.78,false,
2022,7,Gonna Get a TD,The Bald Beauty,Win,140.52,119.56,false,
2022,7,The Bald Beauty,Gonna Get a TD,Loss,119.56,140.52,false,
2022,8,PNW🏔,Fuck It Kupp It,Loss,99.38,130.46,false,
2022,8,Fuck It Kupp It,PNW🏔,Win,130.46,99.38,false,
2022,8,11 Bar Blues,Mini DITKA,Win,141.52,87.72,false,
2022,8,Mini DITKA,11 Bar Blues,Loss,87.72,141.52,false,
2022,8,Big Al,Good Times,Loss,129.22,155.92,false,
2022,8,Good Times,Big Al,Win,155.92,129.22,false,
2022,8,Eric's Team,Gonna Get a TD,Loss,114.08,146.08,false,
2022,8,Gonna Get a TD,Eric's Team,Win,146.08,114.08,false,
2022,8,Carmala,The Bald Beauty,Loss,77.34,123.24,false,
2022,8,The Bald Beauty,Carmala,Win,123.24,77.34,false,
2022,9,PNW🏔,Eric's Team,Loss,114.08,115.80,false,
2022,9,Eric's Team,PNW🏔,Win,115.80,114.08,false,
2022,9,11 Bar Blues,Big Al,Loss,84.74,149.42,false,
2022,9,Big Al,11 Bar Blues,Win,149.42,84.74,false,
2022,9,Fuck It Kupp It,Gonna Get a TD,Loss,108.92,118.54,false,
2022,9,Gonna Get a TD,Fuck It Kupp It,Win,118.54,108.92,false,
2022,9,Good Times,The Bald Beauty,Win,141.00,84.90,false,
2022,9,The Bald Beauty,Good Times,Loss,84.90,141.00,false,
2022,9,Carmala,Mini DITKA,Loss,72.76,98.64,false,
2022,9,Mini DITKA,Carmala,Win,98.64,72.76,false,
2022,10,PNW🏔,The Bald Beauty,Win,112.70,49.10,false,
2022,10,The Bald Beauty,PNW🏔,Loss,49.10,112.70,false,
2022,10,11 Bar Blues,Mini DITKA,Loss,88.40,92.66,false,
2022,10,Mini DITKA,11 Bar Blues,Win,92.66,88.40,false,
2022,10,Big Al,Gonna Get a TD,Loss,102.26,110.64,false,
2022,10,Gonna Get a TD,Big Al,Win,110.64,102.26,false,
2022,10,Eric's Team,Fuck It Kupp It,Win,142.34,130.30,false,
2022,10,Fuck It Kupp It,Eric's Team,Loss,130.30,142.34,false,
2022,10,Good Times,Carmala,Win,94.80,79.44,false,
2022,10,Carmala,Good Times,Loss,79.44,94.80,false,
2022,11,PNW🏔,Big Al,Win,112.12,105.42,false,
2022,11,Big Al,PNW🏔,Loss,105.42,112.12,false,
2022,11,11 Bar Blues,The Bald Beauty,Loss,81.20,97.42,false,
2022,11,The Bald Beauty,11 Bar Blues,Win,97.42,81.20,false,
2022,11,Eric's Team,Carmala,Loss,121.30,125.68,false,
2022,11,Carmala,Eric's Team,Win,125.68,121.30,false,
2022,11,Fuck It Kupp It,Mini DITKA,Win,119.40,115.68,false,
2022,11,Mini DITKA,Fuck It Kupp It,Loss,115.68,119.40,false,
2022,11,Gonna Get a TD,Good Times,Loss,89.36,148.88,false,
2022,11,Good Times,Gonna Get a TD,Win,148.88,89.36,false,
2022,12,PNW🏔,Eric's Team,Loss,127.26,148.36,false,
2022,12,Eric's Team,PNW🏔,Win,148.36,127.26,false,
2022,12,11 Bar Blues,Carmala,Loss,82.10,140.30,false,
2022,12,Carmala,11 Bar Blues,Win,140.30,82.10,false,
2022,12,Big Al,Fuck It Kupp It,Loss,99.96,155.66,false,
2022,12,Fuck It Kupp It,Big Al,Win,155.66,99.96,false,
2022,12,Gonna Get a TD,The Bald Beauty,Win,116.70,93.44,false,
2022,12,The Bald Beauty,Gonna Get a TD,Loss,93.44,116.70,false,
2022,12,Good Times,Mini DITKA,Loss,110.52,117.94,false,
2022,12,Mini DITKA,Good Times,Win,117.94,110.52,false,
2022,13,PNW🏔,Good Times,Win,122.90,116.82,false,
2022,13,Good Times,PNW🏔,Loss,116.82,122.90,false,
2022,13,11 Bar Blues,Eric's Team,Win,144.08,132.00,false,
2022,13,Eric's Team,11 Bar Blues,Loss,132.00,144.08,false,
2022,13,Big Al,Mini DITKA,Loss,79.94,110.16,false,
2022,13,Mini DITKA,Big Al,Win,110.16,79.94,false,
2022,13,Fuck It Kupp It,The Bald Beauty,Win,106.20,90.90,false,
2022,13,The Bald Beauty,Fuck It Kupp It,Loss,90.90,106.20,false,
2022,13,Gonna Get a TD,Carmala,Win,118.02,97.60,false,
2022,13,Carmala,Gonna Get a TD,Loss,97.60,118.02,false,
2022,14,PNW🏔,Mini DITKA,Win,113.00,94.02,false,
2022,14,Mini DITKA,PNW🏔,Loss,94.02,113.00,false,
2022,14,11 Bar Blues,Gonna Get a TD,Win,111.16,109.48,false,
2022,14,Gonna Get a TD,11 Bar Blues,Loss,109.48,111.16,false,
2022,14,Big Al,Carmala,Loss,89.60,95.08,false,
2022,14,Carmala,Big Al,Win,95.08,89.60,false,
2022,14,Eric's Team,The Bald Beauty,Loss,114.08,142.10,false,
2022,14,The Bald Beauty,Eric's Team,Win,142.10,114.08,false,
2022,14,Fuck It Kupp It,Good Times,Win,121.58,105.88,false,
2022,14,Good Times,Fuck It Kupp It,Loss,105.88,121.58,false,
2022,15,Eric's Team,Carmala,Win,152.10,118.24,false,
2022,15,Carmala,Eric's Team,Loss,118.24,152.10,false,
2022,15,Fuck It Kupp It,Mini DITKA,Loss,104.32,106.62,false,
2022,15,Mini DITKA,Fuck It Kupp It,Win,106.62,104.32,false,
2022,16,Eric's Team,Gonna Get a TD,Win,133.90,113.86,false,
2022,16,Gonna Get a TD,Eric's Team,Loss,113.86,133.90,false,
2022,16,Good Times,Mini DITKA,Win,136.28,128.92,false,
2022,16,Mini DITKA,Good Times,Loss,128.92,136.28,false,
2022,16,PNW🏔,11 Bar Blues,Loss,68.50,97.10,false,
2022,16,11 Bar Blues,PNW🏔,Win,97.10,68.50,false,
2022,16,Big Al,The Bald Beauty,Loss,92.96,108.10,false,
2022,16,The Bald Beauty,Big Al,Win,108.10,92.96,false,
2022,16,Fuck It Kupp It,Carmala,Loss,73.70,79.26,false,
2022,16,Carmala,Fuck It Kupp It,Win,79.26,73.70,false,
2022,17,Eric's Team,Good Times,Loss,80.56,92.60,false,
2022,17,Good Times,Eric's Team,Win,92.60,80.56,false,
2022,17,PNW🏔,Big Al,Loss,35.60,36.90,false,
2022,17,Big Al,PNW🏔,Win,36.90,35.60,false,
2022,17,11 Bar Blues,The Bald Beauty,Win,127.90,103.10,false,
2022,17,The Bald Beauty,11 Bar Blues,Loss,103.10,127.90,false,
2022,17,Gonna Get a TD,Mini DITKA,Win,117.32,45.28,false,
2022,17,Mini DITKA,Gonna Get a TD,Loss,45.28,117.32,false,
2023,1,PNW🌲,Eric's Team,Loss,87.24,124.50,false,
2023,1,Eric's Team,PNW🌲,Win,124.50,87.24,false,
2023,1,11 Bar Blues,Good Times,Loss,78.08,133.74,false,
2023,1,Good Times,11 Bar Blues,Win,133.74,78.08,false,
2023,1,Big Al,The Bald Beauty,Loss,75.46,115.04,false,
2023,1,The Bald Beauty,Big Al,Win,115.04,75.46,false,
2023,1,Carmala,Gonna Get a TD,Loss,102.36,102.54,false,
2023,1,Gonna Get a TD,Carmala,Win,102.54,102.36,false,
2023,1,Mini DITKA,The Big Dog,Loss,71.22,100.26,false,
2023,1,The Big Dog,Mini DITKA,Win,100.26,71.22,false,
2023,2,PNW🌲,Good Times,Loss,99.94,124.76,false,
2023,2,Good Times,PNW🌲,Win,124.76,99.94,false,
2023,2,11 Bar Blues,Mini DITKA,Win,122.68,103.60,false,
2023,2,Mini DITKA,11 Bar Blues,Loss,103.60,122.68,false,
2023,2,Big Al,Gonna Get a TD,Win,133.08,80.20,false,
2023,2,Gonna Get a TD,Big Al,Loss,80.20,133.08,false,
2023,2,Carmala,The Big Dog,Win,112.10,86.80,false,
2023,2,The Big Dog,Carmala,Loss,86.80,112.10,false,
2023,2,Eric's Team,The Bald Beauty,Win,142.62,95.84,false,
2023,2,The Bald Beauty,Eric's Team,Loss,95.84,142.62,false,
2023,3,PNW🌲,The Bald Beauty,Loss,115.86,149.96,false,
2023,3,The Bald Beauty,PNW🌲,Win,149.96,115.86,false,
2023,3,11 Bar Blues,Gonna Get a TD,Win,123.52,93.08,false,
2023,3,Gonna Get a TD,11 Bar Blues,Loss,93.08,123.52,false,
2023,3,Big Al,Good Times,Win,167.28,111.02,false,
2023,3,Good Times,Big Al,Loss,111.02,167.28,false,
2023,3,Carmala,Mini DITKA,Win,130.96,95.96,false,
2023,3,Mini DITKA,Carmala,Loss,95.96,130.96,false,
2023,3,Eric's Team,The Big Dog,Loss,104.68,138.30,false,
2023,3,The Big Dog,Eric's Team,Win,138.30,104.68,false,
2023,4,PNW🌲,Carmala,Loss,101.48,126.68,false,
2023,4,Carmala,PNW🌲,Win,126.68,101.48,false,
2023,4,11 Bar Blues,The Bald Beauty,Win,126.90,111.80,false,
2023,4,The Bald Beauty,11 Bar Blues,Loss,111.80,126.90,false,
2023,4,Big Al,The Big Dog,Win,140.12,99.58,false,
2023,4,The Big Dog,Big Al,Loss,99.58,140.12,false,
2023,4,Eric's Team,Mini DITKA,Win,139.06,73.96,false,
2023,4,Mini DITKA,Eric's Team,Loss,73.96,139.06,false,
2023,4,Gonna Get a TD,Good Times,Win,109.42,92.00,false,
2023,4,Good Times,Gonna Get a TD,Loss,92.00,109.42,false,
2023,5,PNW🌲,11 Bar Blues,Win,113.60,106.12,false,
